"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5","Shape_Length","Shape_Area"
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",6,"Mubuga",49,"Rupangu","Village","Village",0.0295069467264208,3.65140602980025e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",6,"Mubuga",50,"Ryakagundu","Village","Village",0.0360273972118351,5.47732421410913e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",6,"Mubuga",51,"Ryanturege","Village","Village",0.063371123647802,0.000122240469522864
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",52,"Bukaragata","Village","Village",0.0419654603120955,6.34477997889906e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",53,"Cyahera","Village","Village",0.0302050153394071,5.10505288955008e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",54,"Gahunge","Village","Village",0.0273610221229457,3.05391649819672e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",55,"Kabere","Village","Village",0.0392753396839759,5.40887532449645e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",56,"Karambi","Village","Village",0.0369201288874204,5.92776077608261e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",57,"Kibande","Village","Village",0.0421043557870667,6.83497439693351e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",58,"Kindege","Village","Village",0.0481650677967333,7.58778725185198e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",59,"Murambo","Village","Village",0.0363652246720771,3.46889204368188e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",60,"Murwa","Village","Village",0.0508277085237044,0.00013078184269943
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",61,"Rugandu","Village","Village",0.0294036679078541,3.62757830317913e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",7,"Muhotora",62,"Taba","Village","Village",0.0362033520255105,6.46081258538034e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",63,"Burambira","Village","Village",0.0700885079869499,8.3546097471276e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",64,"Gacereri","Village","Village",0.0340315513929728,6.33507708017319e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",65,"Gahira","Village","Village",0.0385801468780685,5.19019278046226e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",66,"Gari","Village","Village",0.0523692930755614,9.46721440869447e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",67,"Gasiza","Village","Village",0.0391147502693275,8.49003480424097e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",68,"Gitovu","Village","Village",0.0619051886056604,0.000132234457055344
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",69,"Karingorera","Village","Village",0.0290351915496708,3.34316787300823e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",70,"Kibingo","Village","Village",0.036262553447822,6.08160290767234e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",71,"Kiringa","Village","Village",0.046997300693727,0.000126363067579086
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",72,"Murwa","Village","Village",0.0689114340413039,0.000112381872099892
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",73,"Musama","Village","Village",0.046193264539609,6.03687768708608e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",74,"Nkururo","Village","Village",0.0411992750834905,8.60704795969389e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",75,"Nyamiyaga","Village","Village",0.0554310154022215,0.000116530873014979
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",76,"Rubaya","Village","Village",0.0441832169904753,7.05131681120096e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",77,"Rugeshi","Village","Village",0.0608745844144346,8.19173034194836e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",8,"Nyamicucu",78,"Rwemikore","Village","Village",0.0365078510142225,6.34761925083992e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",79,"Budogoro","Village","Village",0.0332240845983088,4.36391057973975e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",80,"Butaro","Village","Village",0.0331539283385207,4.25057100986348e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",81,"Buyanga","Village","Village",0.0307345343768156,4.46781886009163e-05
