"OBJECTID","ID_0","ISO","NAME_0","OBJECTID_1","ISO3","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,163,"NGA","Nigeria",166,"NGA","Nigeria","NIGERIA","Nigeria","Nigeria",NA,NA,NA,"Nigéria ","Nigeria ","<U+041D><U+0438><U+0433><U+0435><U+0440><U+0438><U+044F>","<U+0646><U+064A><U+062C><U+064A><U+0631><U+064A><U+0627>","<U+5C3C><U+65E5><U+5229><U+4E9A> ",NA,NA,"Nigeria","NG",NA,"NI",566,"19601001","Present",113861753,912038.625,124.843126024405,"Western Africa","Africa",1,NA,NA,NA,"Sub-Saharan Africa","Low income","Moderately indebted",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
