"OBJECTID","ID_0","ISO","NAME_0","OBJECTID_1","ISO3","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,129,"LIE","Liechtenstein",133,"LIE","Liechtenstein","LIECHTENSTEIN","Liechtenstein","Liechtenstein",NA,NA,NA,"Liechtenstein ","Liechtenstein ","<U+041B><U+0438><U+0445><U+0442><U+0435><U+043D><U+0448><U+0442><U+0435><U+0439><U+043D>","<U+0644><U+064A><U+062E><U+062A><U+0646><U+0634><U+062A><U+064A><U+0646>","<U+5217><U+652F><U+6566><U+58EB><U+767B> ",NA,NA,"Liechtenstein","LI",NA,"LS",438,"1919","Present",322207,164.8,1955.1395631068,"Western Europe","Europe",2,NA,NA,NA,NA,"High income: nonOECD","Debt not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
