"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
139,226,"TJK","Tajikistan",3,"Khatlon",27,"Shahrituz",139,"n.a. ( 265)",NA,NA,NA,NA
140,226,"TJK","Tajikistan",3,"Khatlon",27,"Shahrituz",140,"n.a. ( 310)",NA,NA,NA,NA
141,226,"TJK","Tajikistan",3,"Khatlon",27,"Shahrituz",141,"n.a. ( 338)",NA,NA,NA,NA
142,226,"TJK","Tajikistan",3,"Khatlon",27,"Shahrituz",142,"n.a. ( 339)",NA,NA,NA,NA
143,226,"TJK","Tajikistan",3,"Khatlon",27,"Shahrituz",143,"n.a. ( 356)",NA,NA,NA,NA
144,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",144,"n.a. ( 248)",NA,NA,NA,NA
145,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",145,"n.a. ( 257)",NA,NA,NA,NA
146,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",146,"n.a. ( 259)",NA,NA,NA,NA
147,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",147,"n.a. ( 273)",NA,NA,NA,NA
148,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",148,"n.a. ( 274)",NA,NA,NA,NA
149,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",149,"n.a. ( 280)",NA,NA,NA,NA
150,226,"TJK","Tajikistan",3,"Khatlon",28,"Shurobod",150,"n.a. ( 292)",NA,NA,NA,NA
151,226,"TJK","Tajikistan",3,"Khatlon",29,"Sovet",151,"n.a. ( 217)",NA,NA,NA,NA
152,226,"TJK","Tajikistan",3,"Khatlon",29,"Sovet",152,"n.a. ( 220)",NA,NA,NA,NA
153,226,"TJK","Tajikistan",3,"Khatlon",29,"Sovet",153,"n.a. ( 226)",NA,NA,NA,NA
154,226,"TJK","Tajikistan",3,"Khatlon",29,"Sovet",154,"n.a. ( 231)",NA,NA,NA,NA
155,226,"TJK","Tajikistan",3,"Khatlon",29,"Sovet",155,"n.a. ( 247)",NA,NA,NA,NA
156,226,"TJK","Tajikistan",3,"Khatlon",29,"Sovet",156,"n.a. ( 250)",NA,NA,NA,NA
157,226,"TJK","Tajikistan",3,"Khatlon",30,"Vakhsh",157,"n.a. ( 269)",NA,NA,NA,NA
158,226,"TJK","Tajikistan",3,"Khatlon",30,"Vakhsh",158,"n.a. ( 288)",NA,NA,NA,NA
159,226,"TJK","Tajikistan",3,"Khatlon",30,"Vakhsh",159,"n.a. ( 291)",NA,NA,NA,NA
160,226,"TJK","Tajikistan",3,"Khatlon",30,"Vakhsh",160,"n.a. ( 315)",NA,NA,NA,NA
161,226,"TJK","Tajikistan",3,"Khatlon",30,"Vakhsh",161,"n.a. ( 318)",NA,NA,NA,NA
162,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",162,"n.a. ( 236)",NA,NA,NA,NA
163,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",163,"n.a. ( 268)",NA,NA,NA,NA
164,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",164,"n.a. ( 277)",NA,NA,NA,NA
165,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",165,"n.a. ( 278)",NA,NA,NA,NA
166,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",166,"n.a. ( 285)",NA,NA,NA,NA
167,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",167,"n.a. ( 286)",NA,NA,NA,NA
168,226,"TJK","Tajikistan",3,"Khatlon",31,"Vose",168,"n.a. ( 287)",NA,NA,NA,NA
169,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",169,"n.a. ( 212)",NA,NA,NA,NA
170,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",170,"n.a. ( 216)",NA,NA,NA,NA
171,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",171,"n.a. ( 225)",NA,NA,NA,NA
172,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",172,"n.a. ( 228)",NA,NA,NA,NA
173,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",173,"n.a. ( 233)",NA,NA,NA,NA
174,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",174,"n.a. ( 240)",NA,NA,NA,NA
175,226,"TJK","Tajikistan",3,"Khatlon",32,"Yovon",175,"n.a. ( 242)",NA,NA,NA,NA
176,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",176,"n.a. ( 1)",NA,NA,NA,NA
177,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",177,"n.a. ( 12)",NA,NA,NA,NA
178,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",178,"n.a. ( 2)",NA,NA,NA,NA
179,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",179,"n.a. ( 3)",NA,NA,NA,NA
180,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",180,"n.a. ( 4)",NA,NA,NA,NA
181,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",181,"n.a. ( 5)",NA,NA,NA,NA
182,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",182,"n.a. ( 7)",NA,NA,NA,NA
183,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",183,"n.a. ( 8)",NA,NA,NA,NA
184,226,"TJK","Tajikistan",4,"Leninabad",33,"Asht",184,"n.a. ( 9)",NA,NA,NA,NA
185,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",185,"n.a. ( 105)",NA,NA,NA,NA
186,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",186,"n.a. ( 78)",NA,NA,NA,NA
187,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",187,"n.a. ( 83)",NA,NA,NA,NA
